job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,salary_min,salary_max,salary_avg,skills_count,posted_year,posted_month,posted_quarter,days_since_posted,experience_order
116,Price-Dean,Education,NLP Engineer,numpy;langchain;excel;keras,Entry,Full-time,"Dennistown, IQ",143236-210339,2024-03-17,Large,mlflow,143236.0,210339.0,176787.5,4,2024,3,1,562,0
117,Ruiz Inc,Automotive,Data Analyst,numpy;scikit-learn;keras;tensorflow;hugging face;excel,Entry,Contract,"Rodriguezfurt, LI",70478-154317,2025-05-07,Large,langchain;kdb+,70478.0,154317.0,112397.5,6,2025,5,2,146,0
118,"Hudson, Burton and Campbell",E-commerce,Data Analyst,tensorflow;r;hugging face,Mid,Internship,"Sullivanburgh, BJ",69403-123368,2024-04-05,Startup,scikit-learn,69403.0,123368.0,96385.5,3,2024,4,2,543,1
119,Roberson Inc,Automotive,NLP Engineer,python;power bi;pandas;mlflow;keras;scikit-learn,Mid,Contract,"New Justin, ZW",143437-196807,2024-01-01,Mid,mlflow;pytorch;fastapi,143437.0,196807.0,170122.0,6,2024,1,1,638,1
120,Gutierrez PLC,Retail,NLP Engineer,pytorch;gcp;numpy;python;pandas;keras,Entry,Contract,"West Fredside, PW",59290-84926,2025-08-10,Mid,tensorflow;kdb+;bigquery,59290.0,84926.0,72108.0,6,2025,8,3,51,0
121,"King, Chambers and Brown",Retail,AI Researcher,sql;excel;python,Mid,Remote,"Eriktown, GT",124112-141184,2024-10-08,Mid,scikit-learn;mlflow,124112.0,141184.0,132648.0,3,2024,10,4,357,1
122,Shannon LLC,Finance,AI Researcher,gcp;keras;azure;sql;scikit-learn;numpy,Entry,Contract,"Port Robert, TR",93411-137526,2024-07-10,Large,bigquery,93411.0,137526.0,115468.5,6,2024,7,3,447,0
123,Thompson-Norris,Finance,Computer Vision Engineer,azure;tensorflow;pytorch;aws;flask,Senior,Contract,"Davidfort, CU",98592-132404,2024-10-08,Startup,kdb+;mlflow,98592.0,132404.0,115498.0,5,2024,10,4,357,2
124,Davis and Sons,E-commerce,Quant Researcher,hugging face;power bi;sql;fastapi;c++;reinforcement learning,Mid,Internship,"Carrollland, SE",109693-136678,2023-10-31,Large,kdb+,109693.0,136678.0,123185.5,6,2023,10,4,700,1
125,"Reed, Garcia and French",E-commerce,NLP Engineer,keras;cuda;tensorflow,Mid,Full-time,"West Richardborough, BE",128381-173902,2025-08-03,Startup,bigquery;tensorflow,128381.0,173902.0,151141.5,3,2025,8,3,58,1
126,Anderson-Cruz,Tech,Computer Vision Engineer,sql;aws;power bi,Mid,Remote,"Jasonshire, TH",114132-129565,2025-04-07,Large,pytorch,114132.0,129565.0,121848.5,3,2025,4,2,176,1
127,King PLC,Finance,Quant Researcher,numpy;cuda;scikit-learn;keras;excel;pandas,Mid,Contract,"East Sheriton, SV",117985-188287,2024-03-10,Large,scikit-learn,117985.0,188287.0,153136.0,6,2024,3,1,569,1
128,Baker-Gomez,Finance,AI Product Manager,numpy;pytorch;fastapi;cuda;azure,Entry,Remote,"Sarahview, SE",98649-172840,2024-11-22,Large,langchain;kdb+,98649.0,172840.0,135744.5,5,2024,11,4,312,0
129,"Patterson, Bruce and Herring",Retail,NLP Engineer,keras;pandas;mlflow;scikit-learn,Mid,Remote,"Davechester, LR",132259-223631,2024-12-31,Mid,pytorch;kdb+;langchain,132259.0,223631.0,177945.0,4,2024,12,4,273,1
130,Jackson Inc,Education,Data Analyst,mlflow;numpy;scikit-learn;azure;keras,Senior,Internship,"Allenton, UG",92116-122876,2025-03-11,Startup,scikit-learn,92116.0,122876.0,107496.0,5,2025,3,1,203,2
131,"Thompson, Lewis and Gonzalez",E-commerce,NLP Engineer,aws;hugging face;python;reinforcement learning;scikit-learn;langchain,Entry,Internship,"Westland, KM",111421-135658,2024-09-23,Large,bigquery,111421.0,135658.0,123539.5,6,2024,9,3,372,0
132,Mclean Inc,Healthcare,NLP Engineer,keras;pandas;tensorflow;cuda,Mid,Remote,"Shermanshire, MM",64185-77841,2025-02-09,Large,kdb+;fastapi,64185.0,77841.0,71013.0,4,2025,2,1,233,1
133,Moore Inc,Automotive,AI Researcher,power bi;cuda;scikit-learn,Senior,Contract,"Jamesborough, GB",114287-213324,2025-04-23,Mid,bigquery;langchain;fastapi,114287.0,213324.0,163805.5,3,2025,4,2,160,2
134,Flores-Dalton,Automotive,AI Researcher,cuda;reinforcement learning;tensorflow;power bi;fastapi;langchain,Senior,Internship,"East Edward, MV",67967-136114,2025-09-01,Mid,tensorflow,67967.0,136114.0,102040.5,6,2025,9,3,29,2
135,Nguyen and Sons,Healthcare,Data Analyst,c++;mlflow;tensorflow;numpy;excel;r,Entry,Full-time,"Youngborough, CF",119699-195649,2024-02-29,Mid,pytorch;fastapi,119699.0,195649.0,157674.0,6,2024,2,1,579,0
136,Russell Inc,Finance,NLP Engineer,excel;cuda;gcp;scikit-learn;python,Senior,Remote,"Morrowview, RS",105893-197119,2024-12-30,Mid,pytorch,105893.0,197119.0,151506.0,5,2024,12,4,274,2
137,Castillo and Sons,Education,Computer Vision Engineer,numpy;mlflow;r;c++,Mid,Full-time,"North Sheilamouth, JP",144509-185639,2024-09-02,Mid,fastapi;pytorch;tensorflow,144509.0,185639.0,165074.0,4,2024,9,3,393,1
138,Price PLC,Finance,AI Product Manager,aws;gcp;r;power bi,Senior,Contract,"Randallside, CZ",125979-196585,2024-03-05,Startup,bigquery;scikit-learn,125979.0,196585.0,161282.0,4,2024,3,1,574,2
139,"Payne, Vasquez and Arnold",Healthcare,AI Product Manager,azure;hugging face;c++;scikit-learn;flask;pandas,Mid,Full-time,"Danielfurt, GW",96804-161412,2024-01-14,Large,langchain;pytorch;mlflow,96804.0,161412.0,129108.0,6,2024,1,1,625,1
140,Roth LLC,Retail,Data Analyst,sql;aws;pandas;pytorch;langchain;c++,Senior,Contract,"Royville, BG",145387-192153,2025-08-26,Startup,bigquery,145387.0,192153.0,168770.0,6,2025,8,3,35,2
141,Bryant and Sons,Automotive,Quant Researcher,aws;pandas;numpy;langchain;gcp;flask,Entry,Contract,"Port Allisonfurt, SN",44646-126597,2025-06-07,Large,scikit-learn;tensorflow,44646.0,126597.0,85621.5,6,2025,6,2,115,0
142,"Morris, Williams and Campbell",Healthcare,ML Engineer,c++;pytorch;numpy;langchain;aws;keras,Mid,Remote,"South Heatherside, KZ",61799-124735,2024-05-14,Startup,tensorflow,61799.0,124735.0,93267.0,6,2024,5,2,504,1
143,Perez Ltd,Healthcare,AI Product Manager,mlflow;langchain;power bi;scikit-learn;pandas,Entry,Remote,"West Susan, NG",142495-193478,2025-04-04,Large,fastapi;kdb+,142495.0,193478.0,167986.5,5,2025,4,2,179,0
144,Smith-Hernandez,Education,Data Scientist,numpy;tensorflow;gcp;langchain,Mid,Contract,"Shelbyberg, AO",52111-123116,2024-01-05,Startup,scikit-learn;kdb+,52111.0,123116.0,87613.5,4,2024,1,1,634,1
145,"Barber, Green and Fernandez",Retail,Data Analyst,scikit-learn;pytorch;python;gcp,Entry,Contract,"Ryanberg, MD",68548-93154,2024-07-30,Mid,mlflow;kdb+,68548.0,93154.0,80851.0,4,2024,7,3,427,0
146,"Baker, Nichols and Chen",Education,ML Engineer,langchain;keras;hugging face;scikit-learn;reinforcement learning,Entry,Contract,"West Carloston, CO",82795-123262,2025-03-10,Large,bigquery;mlflow;scikit-learn,82795.0,123262.0,103028.5,5,2025,3,1,204,0
147,Crawford-Cooper,E-commerce,AI Researcher,fastapi;python;pandas;azure,Entry,Internship,"Calderonfurt, KN",94239-122634,2025-08-17,Mid,bigquery,94239.0,122634.0,108436.5,4,2025,8,3,44,0
148,"Manning, Hernandez and Serrano",Retail,NLP Engineer,power bi;flask;gcp;cuda,Mid,Remote,"New Crystalport, BF",64790-95818,2023-12-19,Large,fastapi,64790.0,95818.0,80304.0,4,2023,12,4,651,1
149,Sanchez and Sons,E-commerce,Data Analyst,pytorch;aws;sql,Senior,Remote,"North Melissa, NL",133389-145372,2025-09-17,Startup,pytorch;scikit-learn,133389.0,145372.0,139380.5,3,2025,9,3,13,2
150,Gomez-Mosley,Automotive,Computer Vision Engineer,cuda;python;keras;sql,Senior,Internship,"East James, CR",112241-126511,2024-12-28,Mid,kdb+,112241.0,126511.0,119376.0,4,2024,12,4,276,2
151,"Knox, Kirby and Rogers",Education,AI Researcher,numpy;aws;azure;tensorflow;cuda,Mid,Remote,"Cynthiamouth, SC",66955-108050,2024-03-08,Startup,fastapi;tensorflow;langchain,66955.0,108050.0,87502.5,5,2024,3,1,571,1
152,Johnson-Hansen,E-commerce,ML Engineer,python;keras;pytorch,Mid,Internship,"New Christopher, KG",84480-167599,2024-03-21,Mid,scikit-learn,84480.0,167599.0,126039.5,3,2024,3,1,558,1
153,Allen-Carr,Finance,AI Product Manager,tensorflow;fastapi;aws,Mid,Contract,"West Jamesborough, BT",74795-159585,2023-12-14,Mid,scikit-learn,74795.0,159585.0,117190.0,3,2023,12,4,656,1
154,Carroll-Peterson,Education,AI Researcher,cuda;mlflow;langchain,Mid,Internship,"Lake Amanda, PG",128089-227314,2024-07-27,Startup,tensorflow;fastapi;pytorch,128089.0,227314.0,177701.5,3,2024,7,3,430,1
155,Castillo and Sons,Healthcare,NLP Engineer,flask;gcp;azure;reinforcement learning;pytorch,Mid,Contract,"New Monicaborough, KH",59563-117049,2024-06-04,Mid,mlflow;pytorch;kdb+,59563.0,117049.0,88306.0,5,2024,6,2,483,1
156,Dixon-Fields,Automotive,Data Analyst,pytorch;power bi;tensorflow;keras,Senior,Remote,"New Christinastad, GY",124014-215657,2024-11-23,Startup,bigquery;kdb+,124014.0,215657.0,169835.5,4,2024,11,4,311,2
157,Ashley-Espinoza,Education,Computer Vision Engineer,python;langchain;hugging face;excel;flask;reinforcement learning,Senior,Internship,"Elizabethchester, KZ",82670-112083,2025-06-23,Startup,tensorflow;mlflow,82670.0,112083.0,97376.5,6,2025,6,2,99,2
158,"Scott, Nelson and Cooke",Education,NLP Engineer,flask;keras;hugging face;azure;c++;sql,Senior,Remote,"Hayesberg, AG",99523-190227,2025-01-02,Mid,mlflow;scikit-learn;fastapi,99523.0,190227.0,144875.0,6,2025,1,1,271,2
159,Wright-Pennington,Finance,Quant Researcher,r;numpy;keras;tensorflow;python;gcp,Mid,Contract,"Bentonland, BG",63560-115745,2025-09-14,Large,scikit-learn;kdb+;bigquery,63560.0,115745.0,89652.5,6,2025,9,3,16,1
160,Garcia-Martinez,Education,Data Analyst,power bi;flask;langchain;excel;mlflow,Mid,Contract,"Michaeltown, UY",96246-127172,2025-03-16,Large,scikit-learn;bigquery;kdb+,96246.0,127172.0,111709.0,5,2025,3,1,198,1
161,Ryan-Ward,Education,Quant Researcher,fastapi;azure;power bi;cuda;flask,Mid,Internship,"Hernandezfurt, MX",133411-230008,2024-02-05,Mid,kdb+;bigquery,133411.0,230008.0,181709.5,5,2024,2,1,603,1
162,"Ross, Torres and Griffith",Healthcare,NLP Engineer,mlflow;excel;langchain,Senior,Contract,"Jessicamouth, PS",44241-67386,2023-12-04,Large,fastapi;pytorch,44241.0,67386.0,55813.5,3,2023,12,4,666,2
163,"Contreras, Taylor and Nelson",Education,ML Engineer,numpy;scikit-learn;aws;power bi;sql,Mid,Internship,"North Danielfort, LC",42621-93559,2025-03-16,Startup,scikit-learn;mlflow;bigquery,42621.0,93559.0,68090.0,5,2025,3,1,198,1
164,French Inc,Finance,NLP Engineer,r;keras;numpy;fastapi,Entry,Remote,"East Ritaburgh, AM",75069-172405,2025-08-06,Mid,tensorflow;mlflow,75069.0,172405.0,123737.0,4,2025,8,3,55,0
165,"Roth, Le and Hamilton",Healthcare,AI Product Manager,keras;gcp;numpy;aws,Mid,Full-time,"Lake Eriktown, TZ",110005-156652,2025-04-14,Large,langchain,110005.0,156652.0,133328.5,4,2025,4,2,169,1
166,"Boyd, Gallagher and Thompson",Healthcare,Computer Vision Engineer,hugging face;reinforcement learning;langchain,Senior,Internship,"Brandonton, RO",127733-156796,2025-09-16,Large,bigquery;mlflow;fastapi,127733.0,156796.0,142264.5,3,2025,9,3,14,2
167,Benjamin-Nguyen,Tech,Computer Vision Engineer,langchain;tensorflow;aws;reinforcement learning,Senior,Internship,"Barryborough, JM",81580-132667,2024-04-16,Startup,tensorflow;bigquery,81580.0,132667.0,107123.5,4,2024,4,2,532,2
168,Coleman-Jimenez,Automotive,Data Analyst,fastapi;reinforcement learning;hugging face;gcp;r,Entry,Internship,"West Alexanderberg, MG",46318-73935,2024-10-18,Mid,tensorflow,46318.0,73935.0,60126.5,5,2024,10,4,347,0
169,Williams-Gross,Finance,Data Analyst,power bi;excel;sql;aws;azure,Entry,Full-time,"Ericport, BR",83360-173396,2024-12-11,Startup,fastapi;mlflow;kdb+,83360.0,173396.0,128378.0,5,2024,12,4,293,0
170,Gonzalez Ltd,E-commerce,ML Engineer,fastapi;aws;pytorch,Mid,Remote,"Johnsonmouth, BS",50841-149011,2025-05-02,Mid,langchain,50841.0,149011.0,99926.0,3,2025,5,2,151,1
171,Hart-Miller,E-commerce,AI Product Manager,cuda;python;keras,Senior,Internship,"South Gary, BN",84196-183723,2025-03-15,Startup,fastapi;pytorch;tensorflow,84196.0,183723.0,133959.5,3,2025,3,1,199,2
172,Kim Inc,Tech,AI Researcher,flask;azure;hugging face;fastapi;excel,Mid,Contract,"West Ralphview, SL",92704-181511,2024-05-25,Mid,pytorch;bigquery,92704.0,181511.0,137107.5,5,2024,5,2,493,1
173,Horton LLC,Tech,Data Scientist,tensorflow;cuda;reinforcement learning;flask;r,Entry,Internship,"Debraview, HU",61245-133612,2024-01-31,Mid,fastapi;pytorch,61245.0,133612.0,97428.5,5,2024,1,1,608,0
174,Mendoza Ltd,Retail,AI Product Manager,numpy;mlflow;python;c++;azure,Mid,Internship,"North Michael, CU",91839-153147,2024-08-01,Large,fastapi;mlflow,91839.0,153147.0,122493.0,5,2024,8,3,425,1
175,"Alexander, Warner and Mendez",Tech,AI Product Manager,numpy;pytorch;c++;mlflow;tensorflow,Entry,Contract,"Joneston, TL",65330-149814,2025-01-24,Mid,tensorflow;kdb+;mlflow,65330.0,149814.0,107572.0,5,2025,1,1,249,0
176,Williams Ltd,Automotive,NLP Engineer,power bi;azure;fastapi;langchain;numpy,Mid,Contract,"Port Ariel, TR",142316-210339,2025-01-21,Mid,kdb+;bigquery,142316.0,210339.0,176327.5,5,2025,1,1,252,1
177,Mills Group,Finance,Quant Researcher,excel;azure;python;r;hugging face,Mid,Internship,"Johnathanmouth, HN",86369-153860,2025-04-29,Mid,pytorch;langchain;mlflow,86369.0,153860.0,120114.5,5,2025,4,2,154,1
178,Jordan-Graves,Healthcare,AI Product Manager,power bi;mlflow;numpy;pandas,Senior,Full-time,"East Jennifer, EE",123834-203953,2025-08-01,Startup,scikit-learn;pytorch;langchain,123834.0,203953.0,163893.5,4,2025,8,3,60,2
179,Casey-Smith,Automotive,AI Product Manager,langchain;r;hugging face;scikit-learn,Mid,Remote,"Romerobury, BI",86874-127959,2024-10-07,Mid,tensorflow;bigquery;kdb+,86874.0,127959.0,107416.5,4,2024,10,4,358,1
180,Melton-Turner,Retail,AI Researcher,power bi;tensorflow;azure;cuda;gcp;pandas,Entry,Internship,"West Chelseafurt, AU",91853-143054,2024-02-22,Startup,tensorflow;fastapi,91853.0,143054.0,117453.5,6,2024,2,1,586,0
181,Gutierrez-Hernandez,E-commerce,Data Analyst,reinforcement learning;sql;scikit-learn;aws,Senior,Remote,"Lake Thomas, MD",115282-183026,2025-05-23,Large,kdb+;scikit-learn;pytorch,115282.0,183026.0,149154.0,4,2025,5,2,130,2
182,"Oliver, Tran and Jackson",Finance,NLP Engineer,scikit-learn;langchain;hugging face;python,Mid,Internship,"North Briannafort, PH",100075-181375,2024-06-08,Startup,pytorch,100075.0,181375.0,140725.0,4,2024,6,2,479,1
183,Diaz-Hardy,Healthcare,AI Researcher,python;numpy;flask;langchain;r,Entry,Internship,"Davidstad, BY",84286-155592,2024-08-22,Startup,bigquery;tensorflow,84286.0,155592.0,119939.0,5,2024,8,3,404,0
184,White-Hayes,Automotive,Quant Researcher,pytorch;python;gcp;mlflow,Senior,Full-time,"West Derek, VU",81464-148211,2024-03-26,Large,scikit-learn;bigquery,81464.0,148211.0,114837.5,4,2024,3,1,553,2
185,Dominguez Ltd,Education,Computer Vision Engineer,python;mlflow;azure;tensorflow;power bi,Entry,Remote,"East Christopher, EE",142464-186808,2025-01-29,Mid,tensorflow,142464.0,186808.0,164636.0,5,2025,1,1,244,0
186,"Welch, Green and Williams",E-commerce,Data Analyst,numpy;r;mlflow;c++;fastapi,Entry,Contract,"Emmafurt, GN",121357-161420,2024-10-21,Large,bigquery,121357.0,161420.0,141388.5,5,2024,10,4,344,0
187,Reed LLC,Healthcare,AI Researcher,excel;cuda;pandas,Mid,Full-time,"Andreside, GA",126266-151205,2024-01-20,Large,langchain;mlflow,126266.0,151205.0,138735.5,3,2024,1,1,619,1
188,Brown and Sons,Retail,Computer Vision Engineer,scikit-learn;sql;keras;gcp;aws;numpy,Mid,Remote,"New Donald, CU",43986-115213,2024-09-14,Large,kdb+,43986.0,115213.0,79599.5,6,2024,9,3,381,1
189,Gutierrez Group,Automotive,Data Scientist,pytorch;sql;reinforcement learning;mlflow;aws,Entry,Internship,"New Andrea, ST",62157-96230,2024-09-29,Large,bigquery,62157.0,96230.0,79193.5,5,2024,9,3,366,0
190,"Robinson, Stafford and Hoffman",Retail,AI Product Manager,fastapi;gcp;langchain;mlflow,Entry,Full-time,"Palmerburgh, CF",102546-120953,2024-05-30,Large,pytorch;kdb+,102546.0,120953.0,111749.5,4,2024,5,2,488,0
191,"Wu, Browning and Ramos",Tech,Data Analyst,numpy;r;power bi;cuda,Mid,Internship,"North Louis, UY",79611-163781,2024-10-28,Mid,mlflow;langchain;fastapi,79611.0,163781.0,121696.0,4,2024,10,4,337,1
192,Jones-Curtis,Education,AI Researcher,pandas;cuda;pytorch,Senior,Full-time,"North Nataliemouth, SR",142867-168105,2024-01-25,Mid,fastapi;bigquery,142867.0,168105.0,155486.0,3,2024,1,1,614,2
193,Lewis-Brooks,Retail,ML Engineer,azure;python;hugging face;sql,Mid,Contract,"Owenshaven, LY",63520-101934,2024-02-11,Mid,mlflow;kdb+,63520.0,101934.0,82727.0,4,2024,2,1,597,1
194,"Hobbs, Lawson and Robertson",Retail,Data Scientist,mlflow;pytorch;scikit-learn,Senior,Internship,"Port Ricardo, SR",116202-179210,2024-05-19,Large,langchain;kdb+,116202.0,179210.0,147706.0,3,2024,5,2,499,2
195,"Gonzales, Lane and Hart",Healthcare,Quant Researcher,pandas;reinforcement learning;fastapi,Mid,Internship,"Kaylaland, DE",137620-173474,2023-11-04,Mid,scikit-learn,137620.0,173474.0,155547.0,3,2023,11,4,696,1
196,Kim PLC,Retail,NLP Engineer,tensorflow;sql;numpy,Entry,Internship,"North Jamietown, KE",131485-218283,2024-12-08,Mid,bigquery;fastapi,131485.0,218283.0,174884.0,3,2024,12,4,296,0
197,"Vasquez, Fleming and Jones",Tech,AI Product Manager,flask;c++;tensorflow;reinforcement learning;r,Entry,Internship,"East Melindastad, TO",117341-158797,2024-08-27,Startup,scikit-learn;tensorflow;fastapi,117341.0,158797.0,138069.0,5,2024,8,3,399,0
198,Rice Inc,Automotive,Data Analyst,langchain;python;sql,Entry,Internship,"East Linda, KP",123706-167631,2024-08-15,Mid,bigquery,123706.0,167631.0,145668.5,3,2024,8,3,411,0
199,"Morris, Jensen and Hamilton",Tech,Quant Researcher,azure;scikit-learn;keras;r;hugging face,Mid,Contract,"Port Mckenzie, BO",43828-96329,2024-04-01,Mid,bigquery;kdb+,43828.0,96329.0,70078.5,5,2024,4,2,547,1
200,Gonzalez and Sons,Education,AI Product Manager,numpy;aws;langchain,Entry,Full-time,"New Traceyborough, BG",130984-170051,2025-06-17,Startup,pytorch,130984.0,170051.0,150517.5,3,2025,6,2,105,0
201,Robinson-Hall,E-commerce,Data Scientist,c++;scikit-learn;cuda;langchain,Entry,Internship,"Flowersberg, MG",125831-194965,2024-12-31,Large,bigquery;pytorch,125831.0,194965.0,160398.0,4,2024,12,4,273,0
202,Mendoza Ltd,Finance,AI Product Manager,numpy;excel;azure;aws,Entry,Contract,"Chandlerville, RS",96628-121086,2024-11-07,Mid,pytorch;tensorflow;fastapi,96628.0,121086.0,108857.0,4,2024,11,4,327,0
203,Richards-Barnes,Finance,NLP Engineer,power bi;gcp;fastapi;c++;pandas;sql,Entry,Remote,"Williamton, TM",85788-132802,2024-02-16,Large,langchain;kdb+;fastapi,85788.0,132802.0,109295.0,6,2024,2,1,592,0
204,Bailey-Harris,Automotive,Quant Researcher,mlflow;flask;azure;cuda;fastapi,Mid,Internship,"Lake Sarah, SY",147975-247578,2025-05-12,Startup,tensorflow,147975.0,247578.0,197776.5,5,2025,5,2,141,1
205,Soto and Sons,Automotive,Data Analyst,pandas;aws;r;tensorflow;fastapi;mlflow,Entry,Contract,"East Johnton, HR",48226-90071,2024-12-24,Mid,bigquery,48226.0,90071.0,69148.5,6,2024,12,4,280,0
206,Williams Ltd,Healthcare,Data Scientist,python;power bi;pytorch,Senior,Full-time,"Samuelhaven, BO",62447-129068,2025-01-22,Startup,mlflow,62447.0,129068.0,95757.5,3,2025,1,1,251,2
207,Lane-Weaver,Retail,Computer Vision Engineer,tensorflow;python;aws;reinforcement learning;numpy;cuda,Senior,Internship,"Garciamouth, KI",110876-127413,2024-05-18,Large,tensorflow,110876.0,127413.0,119144.5,6,2024,5,2,500,2
208,Hernandez PLC,Education,AI Product Manager,sql;mlflow;r,Senior,Remote,"Lake Charlesmouth, CL",85915-109356,2023-10-13,Startup,scikit-learn,85915.0,109356.0,97635.5,3,2023,10,4,718,2
209,Ortiz-Mcfarland,Finance,AI Product Manager,numpy;reinforcement learning;azure;c++;r,Entry,Full-time,"Reyesview, NR",143326-161834,2024-01-09,Large,scikit-learn;bigquery;fastapi,143326.0,161834.0,152580.0,5,2024,1,1,630,0
210,Rice-Hendricks,Healthcare,Data Scientist,power bi;azure;sql;c++;hugging face,Senior,Full-time,"East William, NZ",89991-179017,2024-01-01,Mid,kdb+;fastapi;pytorch,89991.0,179017.0,134504.0,5,2024,1,1,638,2
211,"Brown, Jackson and Carr",E-commerce,Computer Vision Engineer,python;pandas;aws;tensorflow;sql,Senior,Remote,"Greeneton, LU",67897-156557,2023-11-08,Mid,kdb+;fastapi,67897.0,156557.0,112227.0,5,2023,11,4,692,2
212,"Kelley, Steele and Bell",Finance,AI Product Manager,langchain;flask;pytorch;python,Entry,Remote,"South Anthonyfurt, BO",44318-101581,2024-01-16,Mid,fastapi,44318.0,101581.0,72949.5,4,2024,1,1,623,0
213,Cline PLC,Tech,Data Analyst,keras;azure;excel;tensorflow,Mid,Internship,"Hannahside, KI",67657-112933,2024-12-31,Mid,scikit-learn;mlflow,67657.0,112933.0,90295.0,4,2024,12,4,273,1
214,Shah-White,Finance,Quant Researcher,keras;cuda;pytorch;power bi,Entry,Contract,"Lake Erikburgh, ZM",97752-152521,2025-01-29,Large,bigquery,97752.0,152521.0,125136.5,4,2025,1,1,244,0
215,Davis-Butler,Automotive,Data Scientist,scikit-learn;power bi;pytorch;sql;excel;aws,Entry,Internship,"South Zacharyburgh, ES",93403-169785,2024-01-13,Mid,langchain,93403.0,169785.0,131594.0,6,2024,1,1,626,0
216,"Newton, Kelly and Martinez",Automotive,NLP Engineer,azure;numpy;langchain;fastapi;hugging face;keras,Senior,Remote,"Lake Johnchester, CG",143054-182950,2024-01-08,Mid,fastapi;pytorch;tensorflow,143054.0,182950.0,163002.0,6,2024,1,1,631,2
217,Berry-Lewis,E-commerce,Computer Vision Engineer,aws;python;flask;pandas;azure;langchain,Entry,Internship,"Melissaton, LA",123977-182190,2023-10-24,Startup,scikit-learn,123977.0,182190.0,153083.5,6,2023,10,4,707,0
218,"Brandt, Fuller and Cruz",Finance,AI Researcher,hugging face;r;c++,Mid,Remote,"New Sydneyton, PH",108708-183957,2024-07-09,Large,tensorflow;langchain;fastapi,108708.0,183957.0,146332.5,3,2024,7,3,448,1
